,rating,review,date,userName
549,3,"직구한 LG스마트티비에서는 어플이용도 불가능, 인터넷창으로 보는 것도 막힌지 오래됐고. 한동안 스마트폰으로 왓챠어플 실행 후 티비에 미러링해서 잘 보고 있었는데 이제 그것도 막은건가요? 손바닥만한 스마트폰으로 보자니 복장터져서 회원 탈퇴하고 싶어요. 이러니 이용자가 계속 줄어드는것 같아서 속상하고 갑갑하네요.",2022-05-27 13:51:19,어피치
550,5,왓챠는 정말 미쳤습니다 OTT 10개정도 사용하는데 이만큼 독립영화 많은 앱 처음봐요 고양이를 부탁해 나왔을때도 소리지르면서 봤는데 한국영화나 옛날 프랑스영화 많아서 매일애용해요진짜미쳤어요 최고입니다 어디에도 없는 영화가 왓챠에 있고... 이게 왜 있어?? 싶은것들이 너무많아요 진짜 개쩐다,2022-06-12 00:57:23,디블루
551,2,팝업으로 화면 작게해놓고 자주 봤었는데 업뎃하고나서는 팝업하면으로 볼때 가끔씩 화면이 블랙처리가 돼서 안나와요. 소리는 나오는데,2022-04-20 02:36:15,김민희
552,2,앱 자체가 좀 느리고 렉도 걸리고 많이 아쉽습니다.. 그리고 분류할때 컨텐츠를 최신순으로 볼수있는 기능도 있었으면 좋겠네요 ..!,2022-04-23 07:30:00,수축이완
553,1,업뎃하고 다 불편합니다. 예전으로 바꿔주세요. 특히 자막크기 조절 해주세요. 화면을 다 가리는 자막이라니... 장난해요? 영상을 다 망치고 있어요. 진짜 정액제 해지하고 싶어요,2022-07-04 17:59:53,Kitkat K
554,1,잘쓰고있었는데 갑자기 업뎃하더니 더 구려졌어요 뭔가 목록들이 너무 가독성이떨어져요 차라리 9새가보이는 화면으로 하는게낫지 주르륵보려니 불편합니다 그리고 투데이라는 탭도 솔직히 불필요한것같구요.,2022-07-02 22:16:37,복0
555,1,업뎃이후 이어보기도 안되고 버벅거리고 너무 불편해요!! 보고싶어요 작품이 담은작품 이라 되어있고 목록형으로 되어있는것도 싫어요,2022-07-07 15:13:41,박효나
556,2,하... 너무 빡침 지금 3번정도 깔았다 지웠다 했는데 폰에서 열리질 않음 누르면 오류가 발생했다고만 뜸 그나마 아이패드에서는 열리길래 보고있는데 패드 없었으면 어쨌을까 싶음 대체 왜이러는거죠,2022-06-21 23:10:09,k amj
557,4,왓챠를 이용하는 주된 이유 중 하나가 다본 작품 목록에 작품들이 점점 늘어나는 게 좋아서였는데 이번 업데이트로 사라져서 너무 아쉬워요ㅜㅜㅜ,2022-07-06 20:20:41,하르뮌
558,4,안녕하세요?(커버화면에서 앱 계속 사용)설정후 단말 펼친화면에서 영화본후 접은상태시 화면이 표시안됩니다 불편합니다.다른 ott는 잘보입니다.,2022-06-17 09:10:28,ᄀᄀᄀᄀᄀᄀ
559,5,어플은 괜찮은데 pc에서 어디 하나 들어갔다 나오면 목록이 다시 새로고침 돼있어서 너무 불편해요. 순서대로 영화 확인하고 고르고 싶어요.,2022-07-03 03:12:33,김한국
560,1,평소 정말 잘 쓰고 있는 사람입니다만 이번 업데이트 너무 불편하네요 왓챠만의 장점이 없어졌는데 그렇다고 좋은것도 아니에요 넷플릭스 따라하기라고밖에 안 느껴지는데 그러면 왓챠가 의미가 없지 않을까요 이번 업데이트 취소해주세요..,2022-07-09 00:12:47,이.
561,1,매우 쓰레기 업데이트 할수록 사용자에게 더욱 불편하게 만듦. 이번 업데이트는 진짜 최악이었다. 넷플릭스로 갈아탈때가 되었네 망하고 싶어서 이렇게 관리하냐? ㅋㅋㅋㅋ,2022-07-09 08:30:16,정소영
562,3,왓챠 초창기부터 오랜 기간 이용했는데 이번 업데이트는 정말 최악이네요.. 가독성은 왜 이렇게 안 좋아졌는지 모르겠네요 왓챠피디아부터 해서 디자인 팀 누군지 몰라도 갈수록 이상해지는 것 같아요,2022-07-06 22:24:54,이도형
563,5,일단 시스템이 너무좋아요! 그리고 라프텔과는 다르게 결제 취소데는게 있어서 너무 좋았고 저가보고싶은게 많이 있어서 너무 좋았습니다!!!~~~~~~,2022-06-30 23:30:17,허진서
564,1,결재를 했음에도 불고하고 영상이 안나옴 분명 내 이메일과 비번이 맞는데 아니라고함 내가 왓챠때문에 비번을 3번이나 바꾸고 나는 까먹을까봐 클립보드에 이메일과 비번을 저장해두고 다녀서 틀릴일이 전혀 없음 그리고 통장에 분명히 돈이 있는데도 결재가 안된다고함 그래놓고 확인하면 이미 돈은 빠져나가있고 환불도 가능함 근데 영상은 안봐짐 너무 짜증남 계속 시도해도 같음 왜이러는지 어이가 없음.,2022-05-25 19:48:36,아이 왜 그러니 수근아!
565,5,이어보기 삭제도 없고 여러가지로 불편하게 업데이트되었길래 그거 불만제기하러 들어왔는데... 아주빠르게 수정되었군요 감사합니다👍,2022-07-14 21:50:10,박정원
566,1,업데이트 하기 전이 훨씬 나은것 같아요. 다 본 작품도 없어지고 시청했던거 삭제하기 기능도 없어졌고 불편합니다 원래대로 해주세요,2022-07-10 14:08:52,쿠루미
567,1,업데이트 하기 전으로 되돌려 주세요!!!!! 업데이트 하고나서 재생도 잘안되고 앱도 영상 재생하려고 하면 중단 되고 그러네요!!! 굉장히 화가 나네요!!!,2022-07-09 17:25:03,아띠
568,4,볼 거 많아보여서 좋아요 한가지 아쉬운 점은 키워드를 검색했을 때 그거에 관련된 게 쫙 뜨면 좋겠어요 이탈리아를 검색하면 이탈리아에 관련된 영상이 쫙 뜬다든지..,2022-05-20 22:14:46,ᄋᄋ
569,1,조심하세요. 분명히 이용권 해지 해놨는데 나도모르게 자동결제 계속 진행되고 있었습니다. 녹화를 못떳는데 와챠아이디가 하나라서 그 걔정으로 들어가니까 이용권없다고 떳는데 다시 들어가니까 이용권 있다고 나옵니다,2022-05-30 10:06:27,GG K
570,1,업데이트 왜 하신건가요? 쓰기 너무 불편해요 다본작품은 어디로 갔나요? 있어서 좋았는데...그리고 나중에 볼 목록은 왜 이렇게 됐나요? 왓챠을 제일 많이보는데 이제는 제일 안볼것 같아요.... 다시 원래대로 돌려주세요 업데이트 전께 더 편합니다....,2022-07-07 03:20:18,한은정
571,1,업데이트 전으로 바꿔주세요 제발요 너무 불편해서 보기가 싫어졌네요. 다본작품은 어디로 갔으며 이어보기는 홈에서 찾아야하는게 어이없네요. 보관함 전에는 포스터 바뀐거 보는 재미가 있었는데 이제는 포스터가 눈에 하나도 안들어오네요.,2022-07-09 16:01:34,ᄋᄌᄋ
572,2,"위젯이라 하나요? 변경된 거 너무 불편해요ㅠㅠㅠ 관심 작품, 다 본 작품, 이어보기 한눈에 들어오던 이전 버전이 더 편리했는데 제발 바꿔주세요😭",2022-07-12 19:15:30,차해인
573,4,보던 콘텐츠를 목록에서 삭제 할 수 있었는데 UI바뀌면서 사라졌네요... 복구해주세요.,2022-07-14 11:58:35,이승하
574,1,왜갑자기 에피소드 제목들이랑 편수가 다 사라졌나요??? 이러면 어떻게 찾으라구요. 당황스럽네요.,2022-07-14 09:35:15,정하이펜
575,2,훨씬 재미있는거 많이 있어서 좋은데 저녁에만 화면 멈추고 음성만 나오네요 고객센터 문의 5번 했는데 개선되지않아서 많이 불편합니다.,2022-05-14 00:24:10,양영선
576,4,재밌게 잘 보고 있어요 !! 아쉬운 점은 진짜 딱 하나예요 제가 좋아하는 드라마나 영화가 거의 없어요 ㅠㅠㅠ ( 이가인지명이나 이런 드라마가 많이 더 많이 올라왔으면 좋겠네용 ㅠ ),2022-07-05 17:15:34,이채은
577,5,"2주 무료 이용 중인데요, 드라마를 다운받지 않아도 시청할 수 있다는 점이 가장 좋았어요❤ 광고도 없고 화질도 좋고, 정말 짱이에요👍",2022-07-02 01:20:03,또하블리
578,1,업뎃 전 버전이 더 좋은거 같은데 다시 돌려주세요 그리고 다 본 작품 목록 어디갔어요?? 업뎃 하시는 분들 업뎃 하지말고 그냥 전 버전 쓰는거 추천드려요.,2022-07-05 19:02:46,안녕
579,1,"제발 업데이트 전으로 돌려주세요 다본작품, 이어보기 한눈에보기 이 두개가 왓챠의 가장 큰 장점이었는데 없어져서 사용하기 너무 불편합니다ㅜㅠ",2022-07-09 06:23:46,김서우
580,1,레이아웃 업데이트 후 사용하기 너무 불편하고 계속 재생 오류까지 나네요 몇 년간 잘 쓰고 있었는데 순식간에 그만 쓰고 싶어지네요 되돌려주시길 바랍니다,2022-07-07 14:20:43,키윗
581,5,"다 좋은데 애니 들여올 때 더빙판 자막판을 같이 들여왔으면 좋겠어용 더빙판을 들여오는게 불만은 아닌데, 자막판에 없는데 너무 아쉬워요",2022-06-27 22:36:05,soda #
582,3,"다른건 다 괜찮은데 한국판 드라마, 영화에 한국어 자막 없는게 진짜 너무 불편해요. 넷플릭스는 있는데 왓챠는 없네요..",2022-07-04 23:20:22,해린
583,1,업데이트 후 다 본 작품 보는건 어디로 갔나요?? 너무 불편해요ㅠㅠ 담아둔 작품도 보기 너무 불편해요 다시 원래대로 바꿔주세요ㅜㅠㅠㅠ,2022-07-06 18:04:57,장윤지
584,1,다 본 콘텐츠도 없어지고 인터페이스가 너무 불편해졌네요... 리뷰 정말 안 쓰는데 들어오게 할 정도로 보기 힘듭니다,2022-07-06 02:17:09,%
585,1,업데이트를 왜 한건지 모를정도로 쓰레기같다 이어보기 편집도 안돼고 찜한작품도 스크롤 2배는 내려야하는등.. 롤백해줘요..,2022-07-07 22:41:08,잇팁
586,3,업데이트 되고나서 보고싶어요 목록 보는것도 불편하고 이어보기나 다본작품 삭제도 어떻게 하는지 모르겠어요... 괜히 다른 앱 따라가지 말고 전처럼 했으면 좋겠어요...,2022-07-09 02:23:54,_박성은
587,3,다본 컨텐츠는 웹으로 볼수 있네요.. 이어보기 삭제는 왜 안되는 건지? 불편해진 점이 많지만 그거라도 개선해주셨으면 좋겠어요,2022-07-09 17:03:32,나경
588,1,예전으로 돌려주시고요... 크롬캐스트/스마트티비로 연결해서 볼 때 자막 크기 조절할 수 있게 해 주세요,2022-07-11 13:06:36,J J
589,1,업데이트 왜 이딴식으로 했나요? 퇴보하고있네요 보관함에 이어보기 다본작품등 왜 없어졌나요 한달간 지켜보고 안돌려놓으면 넷플이든 뭐든 딴거로 갈아타겠습니다,2022-07-07 22:40:43,백뿡뿡
590,5,나의 작고 소중한 OTT... 좋은 작품 꼬박꼬박 잘 들어오고... 넷플보다 잘 되었으면 좋겠음... 번창하세요,2022-06-19 02:31:47,박경민
591,1,예상 평점을 보고 컨텐츠 시청 여부를 결정하는 때도 있었는데 없어져서 불편합니다. 다 본 작품과 이어보기 카테고리도 한 곳에 있었으면 합니다. 마이페이지 항목 돌려주세요.,2022-07-03 13:23:01,서희정
592,4,미쳤다...라는 할 말 박에 없음.근데 팝업기능이 검은 색 화면으로 나오고 와면이 않보임.. 어떨데는 되고 어떨대는 안됌..,2022-06-18 21:58:06,최승민
593,1,UI제발 원래대로 돌려놓으세요 왜 앞으로 발전해 나아가야지 뒤로 퇴보를 합니까? 버그인줄 알았네요 쓰잘떼기 없는 투데이 만든건 그렇다 치는데 마이페이지는 왜 다 조져놨나요,2022-07-06 05:24:59,몽몽
594,1,업데이트하고 편리한 기능들이 사라져 쓰기 불편해졌어요 업데이트가 편리한 기능들을 삭제시키는건가요?,2022-07-06 20:18:58,랭아클
595,1,업데이트 없애주세요 지금까지 왓챠를 써왔던 건 재생목록 관리가 편해서였는데 없데이트 이후로 왓챠를 사용할 이유가 없어졌음;;;;,2022-07-06 01:55:51,이수민
596,1,왓챠의 장점이 보고싶어요/보던중인 작품/다 본 작 품/이 탭인데 이게 이렇게 바뀌나요..다시 원래모습을 원합니다,2022-07-05 21:45:56,마두
597,1,아니 업데이트 왜 하신거에요?? 이어보기 다본작품 찜한콘텐츠 다 따로따로 해놔서 불편하게만 됐어요 다시 원상복구 해주세요 짜증나서 지금 해지하고 싶어요 진짜,2022-07-07 00:50:25,gganjjing
598,1,업뎃 되고나서 완전 쓰레기라고 표현해도될 정도로 별로임 이따위로 바꿀거면 왜 바꾼건지 대체...생각 좀하고 개발해라 진짜,2022-07-07 08:12:12,박정환
599,1,업데이트가 아니라 다운그레이드가 되서 너무 불편해요 보던작품 다본작품 지우는거도 없어지고,2022-07-13 13:27:36,윤현
600,1,업데이트 이후 다 본 작품들 이어보기 삭제 같은게 사라져서 너무 불편해요 ㅠㅠ 이전 것이 더 좋았어요...ㅠㅠ,2022-07-06 22:14:06,seonmin Kang
601,1,진짜 업데이트 최악입니다 다시돌려주세요 마이페이지 사라져서 이어보기로 보는것도 불편하고 다본작품은 왜 없앤 겁니까?,2022-07-07 01:51:56,p ark
602,1,제발 개편 전으로 바꿔주세요 UI 진짜 그전이 훨씬 좋아요 시청 기록 없는 거랑 이어보기 없는 게 제일 불편해요 제발!!!!!!!,2022-07-08 19:08:50,박도영
603,5,대체 다 본 작품들은 이제 어디에서 한 번에 볼 수 있는 건가요? 또 보고 싶을 때는 다시 일일이 찾아야 하는 시스템이 된 건가요? 한 번 보기 시작하면 끊지 않고 쭉 정주행 하는 타입이라 봤던 작품 내역이 뜨는 게 너무 편하고 좋다고 생각해서 애용하고 있었는데...,2022-07-02 12:01:43,홍커현
604,1,업데이트 전이 훨씬 좋아요 그리고 제 돈내고 보는 건데 런닝맨은 몇십화나 업로드가 안되어있고 .. 빠른 시일 내 업로드 부탁드립니다,2022-07-08 18:50:54,w a
605,1,이어보기/보관함 등등 싹 다 보관함으로 통합된거 일시적인 오류겠죠? 업데이트할때마다 진짜 불편해요,2022-07-04 20:40:21,j
606,1,다본작품 목록이랑 이어보기 목록 어디갓어요ㅠ 전이 훨씬 나은거같은데 넘 이상해졌어요,2022-07-02 05:30:01,s Yi
607,5,진짜 좋아요 화질도 좋고 나쁘지도 않고 2주무료 포함 1개월이니까 정말 시험끝나고 알차게 열심히 챙겨볼 예정입니다 결제한거 1도 후회 안하니까 그냥 까시고 결제하세요(*´ ˘ `*) (솔칙히 결제 했을때가 새벽되기 전이었는데 보고싶던거 보느라 새벽4시까지 즐겁게 보고 있었습니다..크흠 왓챠 떡상가즈아!!( ๑˃̶ ꇴ ˂̶)♪⁺),2022-04-26 23:49:15,손예연
608,3,작은 화면으로 띄워놓고 볼 때 아무것도 안보이고 검은화면으로 나와요. 제 폰 문젠 줄 알고 수리까지 알아봤는데 폰 멀쩡하고 앱문제 라네요.,2022-05-07 16:57:22,캘로그콘프로스트
609,5,"아니 여긴 최신 영화는 물론이요, 드라마도 거의 없음ㄷㄷ 넷플엔 대부분 다 있는데 여긴 하물며 2년 더 된 미스터 선샤인도 없음. 블랙리스트, 셜록 홈즈 같은 최신 드라마 영.미드는 구경도 못하겠고 한 10년 이상 된거 중 대중적인거 몇개 있고 나머지는 사람들이 보지도 않는거가 대부분임. 밝기, 음향 조절도 넷플에 딸리고 속도 조절은 있지도 않음. 소비자 입장에서 같은 돈 주고 굳이 넷플 버리고 왓챠를 선택할까...?",2022-02-06 01:49:44,Temporary인수
610,1,에러로 1주일간 사용 못했습니다 첫 화면에서 예상치 못한 에러가 발생했다는데 안고쳐요?,2022-06-25 03:13:08,알파카
611,1,업데이트 하고 나면서 너무 불편해짐.. 이전 버전이 좋았음.. 1점도 아깝다..,2022-07-08 01:26:23,김가은
612,1,업데이트 후 가독성 엄청 안좋아지고 이어보기 삭제버튼 사라지고 기존에 비해서 엄청 다운그레이드임 경쟁사에서 첩자 보냈냐 아님 망하려고 일부러 그러냐 디자이너가 탈주했냐 도대체 왜 그랬냐,2022-07-08 02:54:23,줘패는냥냥이
613,1,업데이트 어떤 모지리가 한거냐 업을 해야지 다운 시키고 앉았네? 그리고 비번도 못 거는데 다 본 영상 항목제거 어디감? 최악이네,2022-07-06 23:12:12,DO YUNHO
614,5,앱이 안 열리는데 왜이러는 거죠? 캐시데이터 삭제해도 안되고 앱을 삭제했다 깔아도 안되네요,2022-06-26 03:45:43,참찬참
615,1,마이페이지 기능 왜 없앴고 쓸데없는것만가득.. 업데이트전으로 돌려주세요ㅡㅡ 그리고 왜 재생목록삭제왜 없앴어요 빡치게,2022-07-07 23:22:24,손홍3
616,1,일단 영화를 볼려면 이용권을 사야한다는 단점이 있음니다 그거 때문애 영화 보기가 불편함니다 그냥 영화자체 를볼수 없음니다 별1점 주기도 아깝습니다.,2022-06-09 21:14:52,귀여운우팡
617,2,화면비 좀 그대로 놔두세요. 감독이 생각하기에 자신의 의도하는 바를 잘 나타내는 화면비가 있을 건데 그걸 왜 잘라 먹나요. 똑같은 영화라도 왓챠에서 보는 건 답답하고 어색합니다. 수 많은 예술영화를 제공하는 ott면서 화면비에 대한 이해도가 없는 것 같네요. 꽉찬 화면은 소비자의 선택으로 이루어져야 합니다.,2022-03-18 12:40:29,이서진
618,4,"다 본 작품 탭, 다시 살아나서 좋아요. 반영해주셔서 감사합니다. 왓챠 화이팅!",2022-07-13 00:19:32,cute peng
619,1,왜 그랬지..? 업데이트를 왜 이렇게 했지...? 보통 업데이트 해도 며칠만 좀 어색해 하고 적응하거든요? 근데 이거는 진짜 사용하기 불편할 정도로 거슬리고 적응이 안 돼서 리뷰까지 남깁니다. 제발 전으로 되돌려주세요 제발요..,2022-07-09 19:29:27,참설
620,4,업데이트하고 영화출시년도 표시가 사라졌어요 중요한건데 돌려주에요,2022-07-09 12:04:21,문승주
621,2,왓챠 다운로드한 영상들 오프라인으로 볼수 있는 줄 알았더니 안되네요..? 꼭 인터넷연결해두고 들어가야 되는건가요? 데이터가 안나가는 지 나가는 지도 모르겠고.. 불편하네요,2022-06-02 21:33:33,아가토신
622,4,몇년동안 다운도 받으면서 잘 쓰다가 중간중간 오류가 많고 다운로드가 안되더라고요. 이것 좀 고쳐주세요 ㅠㅠ,2022-04-28 14:19:27,최보은
623,1,이번 ui 업데이트 롤백 안하거나 개선 안하면 더 이상 결제 안할 듯. 그 정도로 최악의 사용감을 자랑하는 중 ㅋㅋㅋ 진짜 써보긴 하고 ui 만드는건지 의문,2022-07-10 23:13:38,지리
624,5,잘 쓰고 있습니다! 다양한 언어의 자막이 추가됐으면 좋겠어요,2022-06-17 16:44:33,키티
625,1,업데이트 후가 사용이 더 불편해요.. 작품 연도 표시 왜 사라졌나요ㅜ,2022-07-11 10:25:25,Cozy Roze
626,1,업데이트 했더니 너무 불편해졌어요 작품 년도 표시하던 것도 없어졌네요,2022-07-09 23:08:10,김동현
627,3,"이번 디자인 개편후 작품정보에서 제작년도를 삭제했는데 너무 불편합니다. 시리즈물이나 고전작품, 극장판, 속편작들도 많은데 출시순으로 확인도 안되고 따로 검색해야 되는게 말이나 되는지.. 제작년도는 작품정보의 필수이자 최소한의 요소인데 OTT 유저에겐 불친절한 방침이라고 봅니다.",2022-04-17 20:20:09,ZEROS
628,1,업데이트 이후로 쓰기 불편해졌어요. 업데이트 전이 훨씬 더 나아요..,2022-07-04 01:18:01,벌레씨
629,1,하.... 업데이트 전이 훨씬 편한데... 이용안해본 분이 업데이트 하셨나봐요.... 진짜 불편...,2022-07-07 11:29:00,이지훈
630,1,업데이트하고 더 귀찮고 보기 불편해졌네요 하다가 빡쳐서 해지했습니다,2022-07-09 02:13:48,ᄋᄋ
631,1,이럴꺼면 업데이트왜함.. 삭제기능 내가본 작품 등등 편리한거 많았는데 싹사라짐 좋은건 내비둬야하는거아님?,2022-07-06 01:25:01,호호바
632,1,예상치 못한 오류라면서 계속 실행 안되는건 뭔가요? 어느날부터 갑자기 그러네. 재설치 아무리해도 안됩니다. 놀지말고 빨리 일하세요. 개빡치니까,2022-06-16 15:45:18,오뜨
633,1,업데이트 취소못하나요? 너무 별로인거같은데 이거 다본작품 리스트어떻게봅니까? 진짜 리뷰 처음써보는데 이번업데이트 진짜 좀 별로인거같아요...,2022-07-10 22:19:19,김상원
634,2,"제 성격 상 오랫동안 보질 않아서 재작년까진 한달씩으로 7,900원? 이런 식으로 돈 내면서 보다가 개인 사정 때매 해지한 적이 있습니다. 요즘 코로나 시대라 하는 일이 딱히 없어서 이 앱을 오랜만에 볼려고 하는데, 계정은 물론 비번을 똑.바.로 했는데도 안되네요?? 여러번 했는데도 안됩니다... 버그인지도 모르겠는데 일단 이것 좀 고쳐주세요...",2022-02-05 19:39:06,밤하늘
635,1,제발 쓸데없는 업데이트좀 안했으면 좋겠어요 도대체 누구를 위한 업데이튼지 너무 불편해졌어요.,2022-07-06 12:31:09,동녘
636,5,"빔에 연결해서 잘보고 있었는데 얼마전부터 영상은 블랙이고 사운드만들리더라구요, hdmi선도 교환해보고 했는데 넷플, 웨이브 티빙 다되는데 왓챠만 안되요. 티비에서도 보이는데 빔 연결시 왜 갑자기 안되는걸까요?",2022-06-05 12:09:59,오진영
637,1,왜 자꾸 bl추천함. 하나도 안궁금하고 관심 없는데 계속 추천뜨네. 관심 없음 누르고 또 눌러도 계속 추천하는 이유가 뭐임. 해지함.,2022-06-05 09:11:43,J.M Lee
638,3,중간중간 갑자기 정지돼서 뒤로가기 누른다음 이어보기를 눌러도 맨 처음부터 재생이 됩니다. 하루 속히 해결 바랍니다.,2022-06-08 19:35:15,Monkey D JuHo
639,2,어제까지 잘 쓰고 있었는데 오늘은 서비스 불가하다고 팝업만 뜨고 어떻게 해도 접속이 안 되네요. 오류 확인 후 수정 바랍니다.,2022-05-01 10:13:48,세기말 로맨티스트커피
640,3,업데이트 후에 왓챠파티 채팅창에 글을 쓰면 제글이 안보여서 매우 불편합니다 오타가 나도 알수가없어서 수정이 불가하구요 시정부탁드립니다,2022-05-24 22:01:52,sg H
641,1,OTT라는 놈이 스마트폰 어플리케이션 최적화도 하나 못해서 앱구동 영상재생도 버벅이게 해놧냐,2022-05-09 00:59:37,흠터레스팅
642,1,별하나도 아깝습니다. 구독취소 확정....끊김이...할말없네요 일시적인줄 알았더만 개선도 안되고,2022-05-01 08:24:09,김경선
643,4,왓챠 파티 기능 새로 나온거 넘 좋은데 시대에 맞춰서 세로보기 지원 좀 해주세요 요즘 누가 가로로만 보나요 제발 빠른 업뎃 부탁드림,2022-06-03 22:29:19,강서연
644,2,아니 왜 미러링 막았어요? 저작권 문제가 있는 것도 아닌데.. 초창기부터 계속 왓챠만 썼는데 완전 실망입니다,2022-05-07 21:19:24,박JY
645,1,결제 후로 처음 볼때는 재생에 문제가 생겼다고 뜨다가 나갔다 다시 켜니까 화면에 실패만 계속 떠요 빨리 해결해주세요,2022-05-09 18:22:24,콩나물
646,1,"화면 비율 지멋대로 짜르고, 소리랑 화질은 눈뜨고 못봐줄 정도로 심각하고...그냥 해지했음. 돈 줘도 쓰고싶지 않은 ott",2022-05-30 15:54:18,박종웅
647,1,업데이트 후 진짜 불편해졌어요. 마이페이지 다시 만들어줬으면 좋겠어요.,2022-07-05 15:14:33,haru
648,1,마이페이지 항목삭제 기능 다시되게 해주세요. 기존걸 왜 없앴나요? 이유를 설명하시든지요 업뎃하면 더 좋아져야 하는데 불편해서 이용하기 힘듭니다,2022-07-04 10:30:03,다람
649,1,왓챠 왜 퇴화하는 거죠..? 어떤 사람이 이어보기랑 다본작품을 없앤건가요? 그걸 또 동의해서 업데이트 한 사람은 뭐고 ㅋㅋㅋㅋ 제안한 사람 왓챠 안 보는듯... 최악이네요 넷플로 갈아타고싶어졌어요 :),2022-07-09 13:27:29,이재
650,5,왓챠 예상별점을 신뢰하며 너무너무 잘 이용하고 있습니다. 그동안 왓챠만의 따뜻한 분위기가 있었어서 참 좋았는데 갑자기 넷플릭스 따라하는 느낌이 드는건 기분탓일까요..ㅠㅠ 왓챠 특성이 점점 사라지는 것 같아서 아쉬워요 우주인도 사라지고ㅠㅠ 돌아와요 왓챠갬성,2022-01-26 14:30:04,Google 사용자
651,2,왓챠 탄생 시점부터 계속사용하는데요~ 요금은 올라갔어도 사용하기는 점점 불편해지는것 같아요 솔직히 다른곳으로 이전하고 싶은 맘이 굴뚝!! 첫째 홈 배경이 넷플과 같아지고 배우 선정도 개그맨이 배우라고 나오는것도 웃기고~ 더 싫은건 터치감~~ 작동이 안되요 ㅠㅠ 처음으로 돌렸으면해요~ 프로그램 역시 예전보다 못함 ㅠ 왕좌의게임 섹스엔더시티 다시 올려주세용,2022-03-29 09:21:19,나나
652,4,컨텐츠는 생각보다 제취향 많네요. 영화좋아하시는분은 좋을듯요. 다만 전 거의다 본영화들이라서 외국예능이나 왓챠오리지널많이 만들어주세요. 은근재밌음요. 아그리고 애니는 한국판 더빙도 많이주셨으면 은하철도999더빙 아니라 아쉬워요.,2022-03-26 00:49:33,블랙스완
653,4,PC에서 주로 영상을 시청하는데 보통은 썸네일을 클릭하면 영상에 정보를 보여주던데 지금은 그 시스템이 삭제 되었는지 클릭해도 아무것도 되지 않습니다 정말 잘보고있는데 그 시스템을 다시 돌려놓을수는 없나요? 지금 엄청 불편해서요,2022-03-08 22:32:52,김재원
654,1,몇몇 영상이 음성이 나오지 않음. 이어폰 문제인가 싶어 다른 영상들을 보니 아무 문제 없었음. 영상 종료 시 이어폰에서 찌르르르륵 하는 이상한 소리도 남. 매우 불편함. 소리 없는 OTT 서비스 ㅋㅋㅋ 말이나 되는 소린지 ㅋㅋ...,2022-02-01 11:04:29,Hazard-19 H-19
655,1,카테고리를 쫌 만드시지요 영화는 영화 드라마는 드라마 예능은 예능 찾기 너무 힘들어요 일부러 이렇게 어렵게 만들 라고 해도 어렵겠네요 나만 알아볼수 있는 내폴더도 아니고 개발자....하 이러니...하아 전체적인 업데이트가 필요하다고 봅니다 내가 만들어도 이것보단 하아.....,2022-02-26 12:07:06,김동톨
656,4,자막이 자체적으로 설정돼있는 거 말고는 직접 설정할 수 없는 게 아쉬워요.. 그래도 왓챠에서만 나오는 작품은 너무 재밌게 보고 있어요.,2022-02-27 17:38:04,사막여우
657,3,키즈프로필 안쓰는데.. 앱 접속할때마다 프로필 선택 화면 나오는거 너무 짜증.. 키즈프로필 삭제도 못하게 해놨으면.. 차라리 기존 프로필 선택한거 저장 기억해놨다가 다음 접속시 기존 선택한 프로필로 자동 접속되게 해주던지.... 매번 접속할때마다 프로필 선택 화면 개짜증...,2022-04-05 19:10:17,Bu Do
658,5,"넷XXX와 경쟁해야하니까 이렇게 해보시는건 어떨지 궁금하네요. 1. (미국에서도 검색되는거 보면) 공격적으로 한국,미국 같은 작품을 구매하고 제작한다 2. 공격적인 홍보 (듣기로는 미국은 넷XXX 이용료가 TV 수신료보다 싸서 하나씩은 있다고 하니 왓챠는 가격 좀 싸게 하는 대신에 더 많은 볼거리를 제공해보시는건 어떨지요?) 3. 솔직히 1,2번 해도 고객이 있어야 가능하니 한국에서 유행 한 웹툰이나 소설을 원작으로 왓챠 오리지널로 제작하면서 해외에서도 인기를 얻은 작품도 제작하다보면 경쟁도 되고 고객도 늘어날 거 같아요",2022-03-08 15:15:54,Henry
659,5,넷플릭스에서 없는 컨텐츠가 많아서 뭐랄까 이것도 있어? 이런느낌입니다. 최신부터 고전명작까지 어느하나 빠지는게 없는 느낌이라 만족합니다.,2022-02-20 00:36:30,파노라마
660,1,갤탭으로 사용중인데 검색창에 글씨가 보이지않습니다. 그리고 UI는 업데이트 전이 더 보기도 편하고 좋았던듯요,2022-02-22 16:13:11,proparkable
661,1,별한개도 아깝네요 사용 한동안하지않다가 다시하려했는데 에러만 계속뜨고 아..화나서 땔쳐야겠어요,2022-05-01 12:13:21,이윤선
662,5,드라마 시리즈물 연속재생 할 때 자동 설정해 놓으면 도입부 부분 빼고 바로 시작해서 연속적으로 영화보는 느낌이나서 좋아요,2022-01-20 22:19:48,세미
663,1,키즈 아닌데 키즈 프로필 삭제 기능좀. 그리고 업데이트 별로임,2022-07-11 04:31:10,뇸뇸뇸
664,1,왓챠는 컨텐츠 경쟁력이 너무떨어진다. 오랫만에 복귀했는데 너무 실망스럽네,2022-05-06 17:12:40,PP TT
