,userName,content,score,at
178,Beer Hope,영화종류도 많고 은근 드라마나 애니메이션 종류도 많아서 좋네요 다만 시리즈 작품들은 더 완벽하게 수입해주셨으면 좋겠네요 중간중간 없는 시즌도 있어서 다 보기가 애매 하네요... 그리고 재생시에 배속 기능이 있었으면 좋을거 같아요 최대 2배까지 있으면 좋을거 같아요,4,2020-07-26 13:45:09
179,Google 사용자,"넷플은 미드,디즈니가 좀 더 많고, 영화는 왓챠가 확실이 많습니다. 그리고 왓챠는 평점과 후기가 있어서 참고하기 좋아요. 가격인상이 된 건 아쉽지만, 예전가격은 저렴 했다는걸 수긍합니다. 하지만, 지인들께 추천했을때, 가격 오른건 둘째치고 무료기간이 반으로 동시에 줄어 들었다는 얘기를 전해듣고 조금 그랬어요. (왕좌의게임 때문인지는 모르겠지만;;;) 심지어 끊김이 심하다는 얘기에 추천하고도 민망했네요. (지인은 왓챠 2주 무료 사용도 못하고 다운받아 봤어요;;참고로 같은 장소 같은 기기에서 넷플은 끊김X ) 그리고 왓챠의 평론은 대중적이기 보다는 평론가병 걸린 사람들이 너무 많았기에, 예전에 있던 개인평 별점이 사라졌다는게 안습이네요. 제 개인적으로는 낮은 별점평점 을 선별해서 보는게 영화가 추구하는 작품성 또는 대중성을 구분하기 좋았거든요. 후기를 다 읽으라는 얘기인지;;; 서로 교류하라는 의도인지;;; 암튼 원래는 별5개였는데, 끊김현상&무료기간 단축과 별점 없앤거에 별 3개요.",3,2019-03-28 01:01:01
180,Google 사용자,"리뷰를 분명남겼었는데 왜 없어진거징... 다시남길게요. 갤럭시10 5G기종입니다. 폰자체 네트워크 문제 없습니다. 왓챠에 들어가면 안내창이 하나뜹니다. '실패'라는 안내제목에 무슨문제인지는 아무런 글이 없습니다. '재시도, 확인' 버튼 있습니다. 계속해서 재시도를하면 겨우 들어가집니다. 영상재생을 클릭하면 안내창이 하나 더뜹니다. 제목도 글도 아무것도 없는 회색에 '확인'버튼만 있습니다. 대체 무슨 오류인가요?",3,2020-03-06 14:13:59
181,김유경,"속터져서 해지 삭제했습니다. 티비연결 lg 인터넷도 연결하고 스토어들어가서 왓챠 설치도하고 인터넷 전부 검색해서 해봐도 안됨. 설치하면 바탕에 깔린다는데 보이지도않고. 인터넷으로 검색해서 왓챠 사이트들어가서 다 재생눌러도 시작도하기전 ""플레이중 에러발생""했다고 안되고 고객센터 1;1문의 하려니 이상한 페이지같은데 넘어가고..걍안볼랍니다. 폰으로는 재생이되는데 티비는안되네요..",1,2021-02-01 19:14:30
182,Google 사용자,휴대전화에서 7월 16일자로 결재해서 2화정도를 봤는데요. 미라캐스트 기능으로 TV를 보는것이 불편했습니다. 끊킴현상으로 인해서 이후 셉터박스(뷰잉)을 통해 구독을 하고 싶어 같은 아이디로 접속을했고 다시 결재하라는 안내가 나와 형식적 절차로 오인하여 셉터박스 상에서도 7월17일자로 결재되었습니다. 문의사항1. 셉터박스와 휴대전화 상 앱 연동이 안됩니다. 같은 아이디로 접속했는데 왜 다른 계정으로 인식이 되는걸까요? 셉터박스 상에서는 예전에 봤던 영상들이 고스란히 있는걸 보면 셉터박스 상 아이디가 정확한거 같은데 휴대폰 앱은 어찌된걸까요? 문의사항2.  7월 16일자 건 취소바랍니다.,4,2019-07-17 23:26:26
183,potential karen,어떤 영화를 클릭하고 그 밑에 있는 추천 영화를 타고 타고 가서 보다가 다시 홈으로 돌아오고 싶은데 그 버튼이 없어서 뒤로가기 버튼을 연타해야 겨우 홈으로 돌아오네요; 홈으로 바로 돌아올 수 있게끔 만들어주셨음 합니다. 그리고 속도 조절 메뉴는 언제쯤 모바일에서도 볼 수 있을까요?,3,2021-06-28 16:51:57
184,나모신,완전 대실망입니다 한달전부터 볼때마다 엄청끊겨서 못볼정도입니다 와이파이로해도 데이터로해도 버퍼링이 넘 심해요 해서 앱을 다시깔아도보고 데이터절약도 풀어보고 화질도 일반화질로 해봐도 전혀 안바뀌네요 문의해봐도 해결안되고 참 답답하네요 걍 다른 곳 쓰라는 뜻인가요??,1,2020-07-18 19:05:58
185,there2,일단 처음 들어갔을때 보던 것 부터 테마 및 카테고리 별로 정리되어있는게 너무 좋았습니다. 특히 내가 보고싶어요나 내 예상별점이 높은걸 보여주는 등 소비자 친화적으로 보여지는게 좋았습니다. 넷플릭스는 너무 소비자보다 넷플릭스가 보여주고 싶은걸 보여줄려고 하는게 강하다는 인식이 있었는데 왓챠는 매우 만족합니다. 그리고 다른 ott에 비해 영화의 수가 많아서 좋습니다! 넷플은 너무 유명영화만 해놓고 덜 유명한 영화들은 정말 하나도 없었는데 왓챠는 이렇게 많이 해줘서 좋았습니다.,5,2021-06-27 12:57:57
186,네이버에 탱 글 미 은 쳐보세요 변녀많음,우선 드라마랑 영화 종류도 많고 다양해서 너무 좋아요 근데 한국 드라마나 영화도 한국어로 자막켜서 볼 수 있었으면 좋겠어요 그리고 저장 할 때 외장메모리에도 저장 할 수 있게 해주시면 좋을 것 같아요 마지막으로 동영상 다운로드 갯수 제한 없으면 더 좋을거 같은 개인적인 의견입니다 ㅠㅠ~!,5,2020-06-11 14:37:36
187,유홍준,"영상을 보는 것 자체에는 문제가 없고 UI도 괜찮지만, 해외 영상물 자막을 좀 더 신경썼으면 좋겠다. 옥토버 스카이 하나만 봣는데도, 잘못된 자막이나 외래어 표기시 통상적으로 쓰지 않는 표현으로 가득차서 매우 불편했다. 왼쪽이 왓챠의 번역이고 오른쪽이 통상 사용하는 표현이다. Ex) Westvirginia-> 서버지니아/웨스트버지니아 , Werner Von Braun -> 워너 본 부론/베르너 폰 브라운 , Riley -> 렐리/라일리 등등.. 다른 작품은 어떤지는 몰라도 번역 감수를 제대로 했으면 좋겠다.",4,2021-07-19 12:13:05
188,서지연,좋은 어플입니다 다양한 컨텐츠가 일상을 풍요롭게합니다 이 어플이 없었다면 어땠을지 상상하기가 싫을 정도네요 취향맞춤 작품추천이 특히나 좋습니다 사용방식도 직관적이라 편리합니다 더 많은 사람들이 왓챠를 구독하면 좋겠어요 수년간 사용해왔고 앞으로 더더욱 발전할 플랫폼이라 소비자 입장에서 개선방향을 함께 생각해보고싶어요,5,2021-05-22 16:29:38
189,Google 사용자,화질 제일 별로. 요즘 웬만한 영상콘텐츠에서 제공하는 화질 비교하면 정말 별로임. 자막 대부분 영상과 통이라 가림 안됨. 한국에서 방영한 tv애니메이션 대다수 더빙만 있는 경우 많음. 다만 추억팔이 되는 옛날 영상 좀 있는 편.,3,2019-06-11 20:01:11
190,Google 사용자,유튭에서 광고하길래 봤는데요. 전 한달 무료라고 해서 이번에 첨으로 써봅니다. 원래 넷플릭스를 사용해서 그거랑 비교하게 되더라구요. 가격은 넷플보다 저렴한데.....그만큼 질이 떨어지는 것 같아요. 제가 미드같은걸 잘 안 봐서 넷플은 저에게 한정된 것만 보거든요. 그에비해 왓챠는 영상이 다양하고 많고 제 취향까지 알려주니 정말 좋다 싶습니다. 하지만 넷플릭스는 고화질로볼 수 있는데 여기는 화질이 쫌 떨어지더라구요. 그리고 자막도 넷플은 여러나라 언어로 되어있고 더빙도 더 다양하고요. 왓챠는 비용은 싸고 화질은 별로고 양은 많아요. 이게 제가 써본 소감입니다.,4,2019-02-11 20:53:01
191,Google 사용자,다양한 영상을 볼 수 있다는 장점이 큰데 그에 비해 콘텐츠 번역 질이 너무 낮습니다. 번역기로 한 번 돌린 걸 다듬는 게 아닐까 의심스러울 정도로 오역이 많아요. 외화나 드라마들 번역에 신경을 좀 쓰셨으면 좋겠습니다. 보는 것마다 거슬리는데 일일이 코멘트 작성할 수도 없어 앱 평가로 씁니다.,3,2019-01-13 10:30:55
192,Google 사용자,컨텐츠가 많고 볼것들이 풍부해서 좋은데 예전에는 안그랬는데 이틀전부터 영상을틀면 화면이 넘어가지않고 소리만 재생되는 현상이 계속됩니다. 그러다가 렉먹고 멈춰서 '시스템ui가 중지되었습니다' 라고뜨고 튕깁니다....,3,2019-07-10 19:33:38
193,민동찬,자레 플레이어가 기능도 적고 불편하긴 하지만 관심있는 미드들 찾아 보려고 결제하고 사용중이었습니다. 그런데 지난주인지 그 전 주인지 어느 순간부터 무슨짓을 해도 핸드폰에서는 영상 재생이 안됩니다. 검은 화면에 소리만 나거나 10초가량 깜빡거리다 멈추거나 애초에 버퍼링 표시만 뜨면서 재생이 안되거나 어쨌든 영상 재생도 안되는 쓰레기같은 화면을 계속 들여다보고 있으면 열을 너무 받아서 화병으로 죽어버릴거같네요. 지금 리뷰 쓰다가도 혹시나 해서 다시 한번 재생해보고 역시 안된다는 사실만 확인하고 왔습니다. 대체 며칠째인지 모르겠네요. 어플이든 식당이든 숙소든 어지간한 리뷰엔 5점 주는 편인데 화가 너무 나서 안되겠습니다. 최악의 경험 하게 해주셔서 감사합니다.,1,2021-05-26 04:58:08
194,Google 사용자,거의 매일 새로운 컨텐츠를 업데이트해주셔서 볼거리도 풍족하고 다양한 장르도 접할수있어서 요즘 왓챠가 저의 소확행이네요♡ 한가지 아쉬운점은 자막인데요.. 왓챠는 자막지원 프로그램이 많지않네요 영상자막을통해서 공부하는 사람들이 많은만큼 자막지원이 활상화된다면 왓챠가 더 번영할것같아요~,4,2019-06-05 01:09:18
195,Google 사용자,"결재 했는데 3일째 실행이 안되서 못보고 있어요.. 이게 무슨 ㅠㅠㅠㅠ 많은 분들이 같은 문제를 가지고 계신 거 같은데 해결부탁요 +v30에 어플을 누르면 회색창만 뜨고 넘어가지질 않습니다. +1.25일 이전까진 재설치해도 안됬는데 오늘 삭제 후 재부팅, 재설치 하니까 메인화면까진 제대로 들어가 지고 동영상 재생을 하니 같은 현상이 나오네요. +2월 8일 현재 제대로 동영상은 나옵니다. 한달중 10일 넘게 못봤는데 이에 따른 보상을 원합니다 ㅠ",1,2019-02-08 03:43:11
196,파란하늘,"들어올때는 쉬우나 나갈땐 아니게 만들어놓은 것 같아요. 예전에 비해 많은 기능과 컨텐츠로 만족했지만 해지를 했음에도 다음달이 자동으로 결제되는 상황이 발생했어요. 계속 봐지길래 아직 만료안된줄 알고 계속 사용하긴 했지만, 왜 그런지 모르겠네요. 그리고 해지하기를 너무 숨겨놔서 인터넷으로 따로 찾아봐야 가능해서 번거로웠습니다. 휴가기간에 구독하고 해지하고를 반복하곤 하는데, 일부로 꽁꽁 숨겨놓고 위치도 변경시키는게 좋아보이진 읺네요. 들어오게하고 나가기 어렵게 만드는 방식 딱 질색이라 다시 쓸 일은 없을 것 같습니다.",3,2021-08-20 22:51:39
197,Min Lee,"왓챠 담당자 여러분 안녕하세요 왓챠를 즐겨보는 유저중 하나입니다 다름이 아니라, 제가 여자임에도 불구하고 손이 큰 편인데, 영상볼때 정지버튼이 너무 작아서 잘 안눌러질때가 있습니다, 정지버튼이랑 영상바는 아무데나 눌러서 정지가 될 수 있도록 수정해주시면 좋겠고, 영어자막 지원도 좋지만 큰 바램이 있다면 중국어나 일본어 지원도 되게끔 해주시면 감사하겠습니다. 다양한 콘텐츠를 업로드 하시는 담당자님들 노고에 감사드리며 새해 복 많이 받으시고 코로나 조심하십시오",5,2021-01-12 18:46:29
198,Google 사용자,"레노버 요가북 쓰고 있습니다. 며칠 전까지 잘 이용하고 있었는데 업데이트 이후로 동영상 재생하면 ""재생에 문제가 발생했어요. 다시 재생을 시도해주세요.(An error occurred during playback)"" 라고 뜨고 재생이 안됩니다. 앱 삭제하고 재부팅후 다시 깔아도 안되네요. 이런지 거의 2주 정도 됐는데 얼른 조치 좀 취해주세요.",1,2018-12-30 06:31:58
199,Google 사용자,영어 자막이랑 한국어자막 동시설정하는 기능이 진짜 좋은데 중국어나 다른 나라 언어도 그렇게 할 수 있었으면 좋겠어요.. 언어공부할 때 보려고 왓챠다운받았는데 중국어 지원이 안되는 게 아쉬워요! 하지만 종류도 다양하고 좋아요!! 그리고 더빙판 말고도 그 나라언어로 듣고 볼 수 있게도 해주셨으면 좋겠어요ㅠㅠ 제발,5,2019-11-18 21:48:02
200,Google 사용자,"영상 보고 10초 뒤면 화면은 맘추고 소리만 나오고, 화면 튕기고 시스템 UI가 중지되었습니다.라는 안내 미시지가 뜹니다. 도저히 영상을 볼 수 없게 만드는데 어떻게 이용을 하란 건가요? 무료체험 2주동안은 아무 문제 없더니 이용권 결제하고 나서 다음 날부터 이러한 현상이 발생되고 있어요;; 리뷰 보니까 적어도 한 달 전부터 이랬단 건데 자막이나 화면 레이아웃 말고 이런 거나 개선을 해주셔야죠. 영상 보는 어플인데 영상을 도저히 벌 수가 없잖아요. 결제하자마자 이게 뭔 상황인지 진짜;;",1,2019-07-22 21:12:38
201,김쥔,"앱 메인에 맞춤 추천 뜨는거, 영화 설명과 별점, 평이 한페이지에서 다 보이는게 컨텐츠 고르는데 많이 도움 돼요. 근데 크롬캐스트 사용시 다음 에피소드로 자동으로 넘어가면 발열과 배터리소모가 심해서 넘어가기 전에 껐다 다시 켜고 있어요ㅠㅠ 한국 영화에 한글자막 지원도 좀 많아졌음 좋겠네요.",4,2021-07-27 12:32:16
202,정은화,넷플릭스를 먼저 사용해서 그런지 비슷해서 사용하기 편하긴합니다만 미묘하게 달라서 좀 귀찮네요. 무엇보다 왓챠 어플에서는 유튜브나 넷플릭스에 있는 와이파이를 통해 큰 화면에 투사하는 기능이 없어서 너무 아쉬워요. 가능하면 그 기능 좀 넣어주셨으면 좋겠습니다.,3,2021-01-17 22:18:20
203,보이스히로시,넷플 vs 왓챠 로 고민중인분들 많을텐데. 넷플은 독점작이 많기 때문에. 거의 넷플로 가죠 하지만 왓챠 만의 명작들이 많습니다 친구랑 영화관 안가고 이걸로 같이보고 채팅도 칠수 있어 너무 좋아요! 베타 지만 오류가 많이 없는것으로 보아 너무 좋습니당 사운드 - ★★★★☆ 화질 - ★★★☆☆ 편의성 - ★★★★★ 가격 - ★★☆☆☆ 같이보기 - ★★★★★ 총 평점 8/10 넷플이 좋다 왓챠가 좋다 비교는 안좋은거에요 둘다 장점이나 단점이나 있는거니까,5,2021-08-30 08:52:55
204,Google 사용자,"왓챠를 2주간 무료 사용하면서 느낀 점(고민 중인 분들 참고해주세요) · 장점: 타사인 넷플보다 한국 드라마 영화 예능 콘텐츠가 더 많고 넷플엔 없는 해외 유명 작품들(어톤먼트, 어바웃타임, 라라랜드, 오만과 편견 등)이 훨씬 더 많아서 넷플을 사용할 때 보다 더 만족스러운 문화생활을 할 수 있었다. + 무한도전이 있다. · 단점 : 넷플 오리지널 시리즈가 없다. pc와 다르게 모바일 앱에서는 한국 테마에 들어가면 그 안에서 더 세부적으로 드라마, 영화로 탐색을 할 수가 없다(pc만 가능). 개인적으로 애니는 무조건 더빙을 선호해 pc버전으로 더빙판을 보고 싶었지만 더빙 버젼을 보려면 모바일 키즈모드로 봐야한다 · 총평: 넷플보다 훨씬 더 양질의 문화생활을 할 수 있고 넷플에 없는 유명 드라마 영화 예능 시리즈가 많아 정말 좋지만 그 재미있는 넷플 오리지널 콘텐츠가 없다는 점이 최대의 단점이다. (+제작진분들께. 사용자 인기 순위 top100이 있으면 좋을 것 같아요)",4,2019-12-22 22:14:29
205,Rule-des,플스5용 왓챠 앱 좀 수정해주세요. 프로필 변경해도 그 전 프로필로만 연결되고 플스를 껐다켜도 그대로고 이전에 보던 영상 이어보기하면 검은 화면만 나오고 이걸 쓰라고 만든 앱인지 알수가 없어요. 앱을 완전 삭제하고 다시 깔면 잠깐 괜찮다가 며칠 지나면 또 똑같은 상황... 이럴거면 플스 스토어에서 앱 자체를 내려주세요.,1,2021-08-21 12:14:04
206,Google 사용자,"다양해서 맘에드는데.... 사용 2일차에 로그인이 안되네요..딱히 고객센타도 문자로만 답을 주니 답답합니다(문자로 회신주는 부분은 저같이 로그인이 안되는 경우 목록에도 없습니다) 혹시 비번문제인가 해서 비번도 다시 바꿨는데 안되고, 다시 앱삭제하고 폰자체를 껐다 키고 다시 깔고 했는데도 안되고... 괜한거에 스트레스 받는..하아.. 빨리 해결좀 해주세요",2,2020-03-17 12:16:33
207,Google 사용자,u+셋톱박스 3세대 버전에서는 검색이 되지않아 설치를 못하고 있습니다. justwatch <---가 검색되네요. u+셋톱박스 2세대 버전에서는 문제없이 검색되어 잘 설치하여 잘 보고 있었습니다. 해결책이 하루속히 나왔으면 합니다.,5,2020-01-10 21:53:20
208,Google 사용자,"자막이 상당히...구려요. 솔직히 말하면 그냥 듣는게 나을 편이에요. 싱크도 틀리고, 심지어 누락된 부분도 있어요. 넷플릭스와 다르게 잘 알려지지 않은 작품들도 다루어주시는 건 감사히 생각하지만...여러가지 고쳐야 할 불편한 부분들이 많아서, 그냥 넷플릭스 사용할 거 같아요.",3,2018-12-22 03:30:39
209,Google 사용자,어플이 안정화가 되면 좋겠습니다. 소리가 깨지거나 소리만 나고 영상이 안넘어 가는 일이 꽤 자주 일어나요ㅎㅎ 영화보다 끝나면 어플 자체가 꺼져 있어서 다시 켜서 카테고리 타고 들어가야 하는 일도 있구요.,3,2018-12-02 19:08:24
210,Google 사용자,"다른 회사에 비해 한국아이피로 볼 수 있는 컨텐츠가 많아 좋은 건 알겠습니다. 하지만 그 만큼 불편하고 버그로 볼 수 있는 점들이 많습니다. 예를 들어 다운로드할 수 있는 영상이 최대 5개라는 점, 핸드폰같은 경우 TV나 컴퓨터와 같이 고용량의 파일이 필요하지 않은데 똑같은 크기의 파일을 다운로드해야되는 점, 다운로드시 오류가 자주 발생하요 불필요한 데이터의 손실이 생기는 점이 있습니다. 더욱 좋은 어플을 위해 참고해주시기 바랍니다.",3,2019-04-20 11:45:48
211,강우재,"이전에 구독하다가 취소 후 다시 재구독하고 있습니다. 작품은 이전에 구독했을때보다 많이 늘어나서 평소에 보고싶어헸던것도 많고 재밌어보이는 작품도 자주 업데이트 되고 종류도 많아서 너무 좋아요. 하지만 가장 중요한 '기능의 편리성'이 타사에 비해 매우 많이 떨어지는거 같아요. 특히 다운로드한 작품들을 한번에 받아둔 다음 두고두고 보고싶은데 유효기간이라는게 있어서 매일, 매번 귀찮게 갱신을 해야된다는게 큰 발목을 잡네요. 이외에도 작품을 보다가 중간에 꺼져서 다시볼려고 하면 맨처음으로 가있다던지 작품 분류가 뒤죽박죽이라고 해야되나? 일드를 검색해도 한국 드라마가 섞여서 나오고.. 결제해지를 한다면 이러한 이유들 때문에 하게 되지 않을까 싶습니다. 작품의 가짓수도 좋지만 기능 업그레이드에도 관심을 기울이셔야 되지 않을까 싶습니다.",2,2021-05-09 19:54:14
212,Google 사용자,해외 드라마 컨텐츠에서 조금 모자란 감은 있지만 이정도면 그래도 볼만하다. 그리고 영상 밝기조절 음량조절 구간 넘기기 홀드 이런 사소한 기능들이 잘 갖춰져있어서 영상볼때 넷플릭스보다 압도적으로 편하다. 앞으로 계속 컨텐츠 늘려준다면 계속 쓰고싶다,5,2019-01-04 02:11:58
213,Google 사용자,"오랜만에 다시 구독 하고 보고있습니다. 제가 영화를 선택하는 것에 있어 코멘트와 별점이 큰 지분을 차지하는데, 코멘트에 별점 나왔던 것이 사라졌네요. 깔끔해서 좋지만, 보고싶은 영화 선택이 조금 어려워졌습니다. 또, TV드라마에 있는 일본애니메이션때문에 일본 드라마를 찾기 어렵습니다. 그래도 다른 어플보다 작품 수, 카테고리 분류, UI가 마음에 들어 결국 다시 찾게되는 어플리케이션입니다.",5,2019-03-25 13:48:18
214,김박,크롬캐스트 연결이 안되기 시작한지 3주 넘어가는것 같은데 고쳐지질 않네요. 1년넘는 기간동안 버퍼링 생기고 자막 건너뛰는것도 다 참으면서 봤는데.. 이제는 크롬캐스트를 재부팅 시키고 아예 연결이 안되는군요.. 유투브나 넷플릭스 구글 무비 등은 잘 되는데 왓챠만 오류 나는거 보면 어플 문제인듯 합니다. 빨리 고치치 않으면 그동안 그나마 참아줬던 유저들 다 떠날겁니다.,1,2021-03-07 12:04:44
215,Google 사용자,제발 카테고리에서 찾을 때 드라마나 만화시리즈물 제거 점 항 수 있게 해주세요ㅡㅡ 순수하게 영화만 보려고 시작했는데 어느순간부터 시리즈물이 많아지면서 추천순이나 평균별점 순에 절반이상이 시리즈물 입니다ㅡㅡ... 제발 초심 좀 되찾고 시리즈물 말고 영화 업뎃이나 잘하세요 이러니까 넷플 쓰지,1,2019-07-25 19:09:05
216,HG L,"곧 서비스 종료되는 영화들을 홈 화면에 모아서 보여주시면 안될까요? 컬렉션 형식으로요. 알림창에서 확인할 수도 있지만 매번 알림창에 들어가야 하고, 종료 항목이 시도때도없이 업데이트되니까 수시로 들어가봐야해서 불편해요 ㅠㅠ",4,2020-08-22 12:14:49
217,Google 사용자,휴대폰이서 영상을 보면서 가장 쾌적하게 느낀 것 같아요. 밝기 조절이나 음량 조절이 슬라이드로 되는 것도 좋고 다음화로 알아서 넘어가는 점도 좋고 봤던 지점을 저장해서 바로 이어볼 수 있는 점도 좋아요. 컨텐츠가 더 많아지면 더 좋겠어요,5,2018-10-15 21:07:21
218,지옥불두부,진짜 업데이트 하면서 UI노답됐습니다. 님들은 업뎃하지 마세요. 왼 오 손터치로 밝기 음량 조절하던거 사라졌습니다. ㄹㅇ 불편합니다. 건너뛰려면 일일이 화면누르고 움직여야합니다. 그럼 화면이 검어지는대 화면이 안보여요 도대체 어떻게 컨트럴하라는거야 진심 생각이 있나요??? 영상 보기도 바쁜데 쓸데없이 시간 버리게 하네. 또 갑자기 화면이 어두워져서 멀미난다고요. 소비자입장에서 생각못하나요?? 곧 정기구독 연장하려했는데 화가납니다. 도대체 고객의 눈과 정신을 괴롭히는 이런 짓을 하는 이유ㄱㅏ 뭔가요. 제발 돌려놔주세요. 이전 플레이어로 볼 수 있는 선택지라도 달라고요!!!,1,2021-01-18 22:23:43
219,Google 사용자,"즐길거리가 왕좌의 게임이나 체르노빌 같은 hbo미드를 비롯해 방대한 양의 영화들, 수 많은 인기 애니메이션까지..폰이나 갤탭으로 즐길때 까진 단점이 없는 최고의 앱이라 생각 했으나 노트북, 컴으로 볼때 부터가 정말 문젭니다. 최신 노트북을 구입해 더 큰화면과 최상의 화질로 즐길라고만 하면 더럽게 끊깁니다. 인터넷 연결 빵빵하고 핸드폰 갤탭으로 볼땐 끊기지 않는데 노트북으로만 보면 오질라게 끊겨요. 진짜 하루빨리 컴퓨터, 노트북 버퍼링 오류 고치시길 바랍니다. 그 조그만 폰과 화질이 떨어지는 갤탭으로만 보려고 돈을 지불한 것이 아닙니다. 아니면 폰으로 다운받은 것들을 컴퓨터, 노트북으로라도 볼 수 있게 해주세요. 너무 버퍼링 심해서 폰으로 다운받고 노트북으로 다운받은거 보려 했더니 또 노트북으론 다운받고 보는걸 막아놨더군요. 부탁이건데 노트북 컴퓨터로 즐기는 왓챠서비스도 버퍼링 없이 보게 좀 얼른 조치를 취하시기 바랍니다.",3,2020-04-04 03:40:15
220,Google 사용자,"안녕하세요. 이번에 11월 11일 부터 11월 25일까지 2주 무료이용을 사용한 후 한 달 결제를 시작하려고 했습니다. 그런데 카드를 등록한 후에 무료이용을 시작하니 바로 결제알람이 울리더군요. 확인해보니 2주 무료이용이라는 말이 무색하게도 그냥 한 달 이용권으로 결제가 되어있었습니다. 제가 잘 못 이해한 것인지 아니면 2주 무료이용이 아니었던 것인지 또, 환불이 가능한지 여쭤보고 싶습니다.",1,2019-11-11 11:01:26
221,감자,어플이 너무 후짐... 딴앱 몇년 쓰다가 더 볼거 없어서 갈아탈려고 했는데 어플 퀄리티 차이가 왜 이렇게 심하지..... 드라마 보는데 영상 중지만 여러번이고 제일 큰 문제는 로딩.... 영상 키거나 스킵하려고 할때 로딩 너무 길다 연달아 스킵할때는 로딩 더 심해짐 볼건 많은데 어플이 후져서 안쓰고 싶어짐 나중에 개선되면 쓸것같음..,1,2021-12-10 16:49:17
222,Google 사용자,"영화많은 건 좋은데요,,,자꾸 화면이 매끄럽게 넘어가지 않고 버퍼링걸린 것처럼 멈췄다 이어가고 그래요ㅠㅠ다시 깔아봐도 이렇고 유튜브랑 넷플릭스랑 개인 동영상은 매끄럽게 잘 나오는데 왓챠만 이래서 점점 들어가기 꺼려지는데 어떻게해야 매끄럽게 버퍼링 없이 로딩되나요? 답 좀 빨리 해주실 수 있으실까요?",4,2018-11-23 22:32:46
223,니얩,우선 드라마랑 영화 종류도 많고 다양해서 너무 좋아요 근데 한국 드라마나 영화도 한국어로 자막켜서 볼 수 있었으면 좋겠어요 그리고 저장 할 때 외장메모리에도 저장 할 수 있게 해주시면 좋을 것 같아요 마지막으로 동영상 다운로드 갯수 제한 없으면 더 좋을거 같은 개인적인 의견입니다 ㅠㅠ~!,5,2020-06-09 03:18:33
224,정원,왓챠에 애니를 보다가 잠시 다른 화면에 넘어가면 배경화면에 목소리만 나오고 껐다가 다시키고 애니볼려고 영상누르면 잠시 깜박거리곤 목소리만 나와요ㅠㅠ 이런게 한두번이 아니고요.. 그리고 뒤로 10초 넘어갈려고 하면 앞으로 10초가 넘어가지는 오류도 있구요ㅠㅠ 고쳐주세요 여러번 발생해서 힘들어요ㅠ,1,2021-08-15 23:14:52
225,김재완,"ㅈ버그 도대체 언제 고치나요 영상 시청중에 다른 화면으로 전환되면 보통 pip 로 전환되죠. 근데 그렇지 않은 경우가 자주 있는데, 영화 시청 중에 화면 전환시에 아무 화면도 안뜨고 소리만 나와서 왓챠앱을 실행하게 되면 영상을 언제 보고 있었냐는 듯 새로운 실행 마냥 프로필 선택하라하고, 영화 이어보기 누르면 소리만 1초 되감아지고 영상은 뜨지도 않죠 ; 무조건 앱 설정에서 강제 종료하고 다시 열어야하는데 엄청 자주 그러니까 스트레스 미치네여",3,2021-09-20 21:44:39
226,Google 사용자,컨텐츠도 많고 매주 신작이 들어와서 정말 좋은데 요즘 들어 영상 스트리밍시 화질이 왔다갔다 하는 현상이 발생해요 이런 현상이 있은지 2주는 넘은 것 같아요 저뿐만 아니라 제 친구 폰에서도 같은 현상이 발생합니다 와이파이가 약한 것도 아니고 40분짜리 미드 한 편 보는데 수십 번은 화질이 왔다갔다 하니 흐름도 깨지고 보기 불편하네요 해결 부탁드립니다ㅠㅠ,4,2020-03-31 19:40:42
227,규식,??? 영상 선택하고 재생 로딩인가 싶었는디 화면이 꺼지고 폰이 ㅋㅋㅋ 재부팅 되네요??? 한두번도 아니고요? 갤럭시 제트플립이구요 개통한지 두달된 새삥입니다 폰 문제는 전~~~혀 아니라고 보는데....유료이용권 내면서 영상도 못보고 폰이 꺼진다는 치명적 문제를..스트리밍 앱에서 볼줄이야....,1,2020-09-02 06:54:46
228,Google 사용자,"안녕하세요, 런닝맨, 라디오스타, 백종원의 골목식당 등등... 인기 많고 재미있는 예능이 국내에 엄청 많은데 왓챠에는 왜 하나도 없는걸까요 ㅠㅠ n모 어플은 논란이 있어서 꾸준히 왓챠를 구독중인데 볼게 너무 없어요... 그래도 이번에 마리텔 추가해주신건 감사하지만 예능을 더 추가해주세요. 드라마랑 영화 다 보면 볼게 없어요 ㅠㅠ 꾸역꾸역 구독중인데 슬슬 볼만한게 없어서 해지해야하나 싶기도 하고... 꼭꼭 부탁드립니다!",3,2019-10-17 10:31:17
