,review,title,isEdited,developerResponse,date,rating,userName
307,"다른 메이저 서비스들에 비해 컨텐츠 양은 둘째치고, 화질이 많이 떨어지는 느낌.
플레이어나 설정에서 더 많은 제어가 가능했으면 좋겠다.
로켓와우 쓰는 김에 이런 서비스도 제공받는거니까 조금 부족해도 불만은 없지만 그래도 아쉬운건 어쩔 수 없는듯.",좋긴한데..,False,"{'id': 20749702, 'body': '안녕하세요. 고객님. 쿠팡플레이에 대한 소중한 의견 감사합니다. 고객님께 더 다양하고 편리한 서비스를 제공하기 위해 계속해서 준비 중에 있습니다. 앞으로도 고객님의 보다 편안한 시청 환경을 제공 드릴 수 있도록 꾸준히 개선해 나가며 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-01-30T16:40:06Z'}",2021-01-25 04:53:47,4,ㄹㅇ임ㅋㅋ
308,"예전부터 로켓와우 회원으로 활동하고 있었는데 이번에 이런 혜택이 추가되어 좋네요! 아이패드모드 추가부탁드려요ㅠ 그러고 많은 콘텐츠 추가바랍니다!!
항상 감사합니다",❤️❤️❤️❤️❤️,False,"{'id': 20463386, 'body': '안녕하세요. 고객님.\r\n쿠팡플레이에 대한 따듯한 관심 감사합니다.\n\n고객님께 더 다양하고 재밌는 콘텐츠를 제공하기 위해 계속해서 준비 중이며,\n문의주신 태블릿 PC용 쿠팡플레이는 추후 정식으로 출시될 예정입니다.\n계속해서 더 편하고 즐거운 서비스 제공드리도록 노력하겠습니다.\n\n감사합니다.\n', 'modified': '2021-01-18T06:00:17Z'}",2021-01-15 14:37:36,5,아날로그 조아여
309,"레노버p11 pro 쓰고 있습니다
한달쯤 지났나 잘쓰던 쿠팡플레이가 호환되지 않는 기기라고 해서 플레이스토어에도 없고 재생도 안됩니다. 레노버 기기에는 이제 못쓰나요?",호환문제,False,,2022-07-04 00:13:00,5,안영민ㄴㄴ
310,"매번 업데이트 후에 다운받은 파일이 사라집니다.
기껏 받아놨던게 사라져버리네요 ㅠㅠ (두번째)
이런 서비스 감사한데 조금만 더 신경써주세요~!
(아이폰설정의 저장공간에는 다운된 용량으로 여전히 받은것으로 표시됨)",업데이트 후 저장 파일 삭제됨,False,"{'id': 25657017, 'body': '안녕하세요, 고객님. 쿠팡플레이입니다.\xa0\n쿠팡플레이 내 콘텐츠는 다운로드 시점으로부터 30일간 보관이 가능하며, 다운로드 콘텐츠를 재생한 후에는 48시간 동안 유지됩니다. 기간이 만료된 콘텐츠는 횟수 제한 없이 해당 콘텐츠 상세페이지에서 다시 다운로드 가능합니다. 또한, 일부 콘텐츠의 경우, 저작권사의 사정으로 인하여 다운로드가 제공되지 않습니다.\n\n고객 여러분의 많은 양해 부탁드립니다.\n앞으로도 더 편리하고 즐거운 서비스를 제공해 드리도록 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-10-13T09:27:16Z'}",2021-10-05 23:07:22,3,jjyooss
311,"가격 오른건 좀 아쉬움,, 근데 그래도 볼만 함 컨텐츠가 많은지는 모르겠는데 와우회원 혜택도 있으니까,,",SNL 넘 잼써요 개꿀잼잼,False,"{'id': 29275246, 'body': '안녕하세요 띵회루 고객님, 쿠팡플레이입니다 :) 쿠팡플레이를 이용해주셔서 감사합니다. 앞으로도 더욱 다채로운 콘텐츠와 유용한 서비스로 만족스러운 시청 경험을 제공 드릴 수 있도록 최선을 다하겠습니다. 꾸준히 지켜봐 주시고 계속해서 함께 해주세요! 감사합니다.', 'modified': '2022-04-20T06:37:47Z'}",2022-04-18 08:18:46,5,띵회루
312,"너무 잘 이용하고 있었는데
미러링이 갑자기 안되네요ㅠㅠ
재부팅도 해보고 앱 삭제했다 다시 설치도
몇번을 했는데 안돼요
어제까지도 잘 사용했는데 왜그럴까요",미러링이 갑자기 사라졌어요,False,"{'id': 26684181, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다.\n 먼저, 이용에 불편을 드려 정말 죄송합니다. 앱 연결 오류로 인해 고객님께서 불편함을 느끼셨을 것 같습니다. 앱 연결 오류가 발생할 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드리며 계속해서 오류가 반복되는 경우에는 playhelp@coupang.com 혹은 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다.\n감사합니다.', 'modified': '2021-12-07T05:31:09Z'}",2021-12-04 00:46:49,5,아이폰se사용자
313,"부모님이 축구 보고싶어하시는데 유료중계 하는데밖에 없다며 시무룩하시더라구요ㅠㅠ 혹시나 해서 쿠팡플레이 켜보니까 역시나 ㅋㅋㅋ 중계해 주네요!! 
로켓배송 쿠팡이츠 쿠팡플레이까지 너무잘써요 쿠팡없인 못살아 ㅠㅠ",축구중계 볼수있어서 너무좋아요!,False,"{'id': 24920977, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 쿠팡플레이 이용과 따뜻한 리뷰 남겨주셔서 감사합니다. 고객님께서 쿠팡플레이를 잘 이용해 주시고 계신 것 같아 굉장히 기쁩니다! 계속해서 더 큰 즐거움과 행복을 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 많은 관심 부탁드립니다! \n감사합니다.', 'modified': '2021-09-06T00:36:05Z'}",2021-09-02 11:48:37,5,열ㄹㄹ공ㅇㅇ
314,쿠팡플레이를 처음 써보는데 무료로 이용할 수 있어서 좋았습니다.단점은 모든 드라마가 있는게 아니라서 조금 아쉬웠습니다. 계속해서 드라마가 올라오겠지만 화랑 드라마 꼭 넣어주셨으면 좋겠네요,화랑 드라마 넣어주세요,False,"{'id': 23996712, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 쿠팡플레이 이용과 따뜻한 리뷰 남겨주셔서 감사합니다. 고객님께서 쿠팡플레이를 잘 이용해 주시고 계신 것 같아 굉장히 기쁩니다! 요청주신 화랑도 추후에는 제공해 드릴 수 있도록 노력하겠습니다. 고객님께 보다 다양하고 재밌는 콘텐츠를 제공하기 위해 계속해서 준비 중에 있으니 앞으로도 많은 관심과 이용 부탁드립니다!\n감사합니다.', 'modified': '2021-07-19T06:26:24Z'}",2021-07-04 09:58:17,5,화랑 넣어주세요
315,너무  초반부터 바라지마라. 이 금액에 혜자스러운거 없다. OTT 서비스가 타 어플에 비해 처음이니깐 봐줘라~조금씩 업데이트 하면서 바뀌면 되니깐. 호의가 계속되면 권리라 생각하는 그런 쓰레기 마인드 버려라,이정도면 혜자 아니냐,False,"{'id': 20896220, 'body': '쿠팡플레이의 이용과 따뜻한 관심 감사합니다. 고객님께 더 큰 즐거움과 만족을 드릴 수 있도록 계속해서 성장해 나가겠습니다! 앞으로도 많은 관심 부탁드립니다.\n행복한 하루 보내세요.', 'modified': '2021-02-06T14:12:33Z'}",2021-02-01 09:56:39,5,왠만하면 티맵사용하고싶은 이용자
316,"가격대비  너무  혜자네요 ㅠㅠ
무료배송에 ott서비스까지  ㅠㅠ  넘  좋습니다
ㄷ혹시   애플tv 지원할  계획이신지요 ㅠㅠ  좀더  넓은  화면으로  보고  싶네요  ㅋ",2900원의  행복,False,"{'id': 27028565, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 쿠팡플레이 이용과 따뜻한 리뷰 남겨주셔서 감사합니다. 고객님께서 쿠팡플레이를 잘 이용해 주시고 계신 것 같아 굉장히 기쁩니다! 고객님의 편안한 시청 환경을 위해 애플 TV 기능도 추후에는 제공 드릴 수 있도록 최선을 다하겠습니다. 계속해서 더 큰 즐거움과 행복을 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 많은 관심 부탁드립니다! \n감사합니다.', 'modified': '2021-12-24T04:31:51Z'}",2021-12-20 08:52:32,5,k3wiseman
317,티비랑 쿠팡플레이 연동도 가능하고 로켓와우 혜택도 충분히 잘 받고있는데 이렇게 좋은 스트리밍 서비스까지 해주니깐 너무너무 좋네요🥰,쿠팡 사랑해요❤️,False,"{'id': 26889893, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 쿠팡플레이 이용과 따뜻한 리뷰 남겨주셔서 감사합니다.\xa0\n고객님께서 쿠팡플레이를 잘 이용해 주시고 계신 것 같아 굉장히 기쁩니다! 계속해서 더 큰 즐거움과 행복을 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 많은 관심 부탁드립니다! \r\n 감사합니다.', 'modified': '2021-12-17T08:23:21Z'}",2021-12-14 09:04:23,5,진꾸우웅이
318,"OTT로만 보면 일단 조금 부족한 느낌이긴 한데
쿠팡이 주요 서비스고 이건 서비스 같은 개념으로 보면
진짜 말도안되는 가성비 나옴.
애플 TV용 앱만 제공하면 진짜 완벽할듯.",가성비는 갑,False,"{'id': 26523848, 'body': ""안녕하세요, 고객님. 쿠팡플레이 입니다.\xa0\n쿠팡플레이 이용과 따뜻한 리뷰 남겨주셔서 감사합니다. 고객님께서 쿠팡플레이를 잘 이용해 주시고 계신 것 같아 굉장히 기쁩니다! 계속해서 더 큰 즐거움과 행복을 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 많은 관심 부탁드립니다! \n요청주신 '애플 TV' 도 추후에는 제공해 드릴 수 있도록 노력하겠습니다. 고객님께 보다 다양하고 재밌는 콘텐츠를 제공하기 위해 계속해서 준비 중에 있으니 앞으로도 많은 관심과 이용 부탁드립니다!\n감사합니다."", 'modified': '2021-11-29T05:41:12Z'}",2021-11-27 11:59:57,5,유기농곰탱이
319,제발 애니 모자이크 좀 어떻게 해주시면 안될까요.. 그렇게 심한게 아닌데 너무 많은것같아요ㅠㅠ 구래도 요즘 볼것도 많아지고 너무 좋아요 잘보고 있어요..! 감사합니다,진짜 너무 다 좋은데,False,"{'id': 24838588, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 소중한 의견 남겨주셔서 감사합니다. 문의주신 내용은 유관부서에 전달하여 개선할 수 있도록 노력하겠습니다. 나아가 고객님께서 즐겁게 시청해주고 계신 것 같아 굉장히 기쁩니다! 보다 다양하고 재밌는 콘텐츠를 제공하기 위해 계속해서 준비 중에 있으니 앞으로도 많은 관심과 이용 부탁드립니다!\n감사합니다.', 'modified': '2021-09-01T03:27:18Z'}",2021-08-27 00:04:23,5,차은태랑 썸탄거 떠나가서 슬픈 새램
320,"영상이 재생되다가 갑자기 보고 있던 영상화면이 사라지고 홈 화면에서 영상 소리만 나오는 경우가 종종 발생합니다.

그리고 한가지 개발 요청드리자면.. 저는 아이패드와 키보드를 사용하고 있는데, 키보드로도 일시정지/재생/앞뒤 프레임 넘김을 제어 할수 있도록 해 주시면 좋겠습니다. ^^",잘 이용하고 있습니다.. 버그만 좀더 잡아 주시면 좋겠어요.,False,"{'id': 24245775, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다.\xa0\n먼저, 이용에 불편을 드려 정말 죄송합니다. 다음의 오류로 인해 고객님께서 불편함을 느끼셨을 것 같습니다. 000오류가 발생할 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드리며 계속해서 오류가 반복되는 경우에는 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다.\n또한, 고객님의 편안한 시청 환경을 위해 아이패드 관련 기능도 추후에는 제공 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 더 편리하고 즐거운 서비스를 제공해 드리도록 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-08-02T00:50:10Z'}",2021-07-31 14:24:13,3,불리이증결제
321,"넷플릭스보다는 적지만 생각보다 많고 화질도 괜찮긴한데 다음 영상으로 넘어가면 자막이 안나와서 자막설정 한번 더 눌러야하는 번거로움이 있어요
개선해주셨으면 좋겠습니다",생각보다 많네요,False,"{'id': 26749150, 'body': '안녕하세요, 고객님. 쿠팡플레이입니다. 소중한 피드백 감사합니다. \xa0\n현재, 자막을 재설정해야 하는 고객님의 불편 사항에 충분히 공감하고, 개선환경을 제공하기 위해 노력하고 있습니다. 보다 하루 빨리 개선하도록 더욱 노력하겠습니다.\xa0\n감사합니다.', 'modified': '2021-12-10T04:43:22Z'}",2021-12-08 08:28:25,4,yghee
322,"타 VOD서비스 보다 컨텐츠가 좀 부족한건 사실이지만 쿠팡 와우회원에게 무료 서비스 제공하는 점을 감안하면 훌륭한 앱입니다. 

시청한 기록을 삭제할 수 있는 기능도 추가 해주시면 좋을 것 같습니다!

앞으로도 양질의 컨테츠 업데이트 많이 부탁드립니다    !",아이패드 앱도 어서 지원되면 좋겠습니다,False,"{'id': 20896162, 'body': '따뜻한 관심과 소중한 의견 감사합니다. 요청주신 시청기록 관리 기능도 추후 이용해보실 수 있도록 개선해 나가겠습니다. 나아가 고객님께 더 큰 즐거움을 드리기 위해 매일 새로운 콘텐츠를 선보이고 있습니다! 자주 찾아와 주세요! 앞으로도 많은 관심 부탁드립니다.\n감사합니다.', 'modified': '2021-02-06T14:02:50Z'}",2021-02-01 09:32:06,3,pongssuny
323,쿠팡플레이 사용 잘 하고있습니다 !! 저렴한 가격에 즐길 수 있는 게 많아서 눈이 즐겁습니다 ! 그 .. 사도 라는 영화 한 개만 추가 해주실 수 있나요 ? 정말 보고싶슴미다ㅠㅠ,영화 한 개만 추가해주세요 !!,False,"{'id': 23640598, 'body': '소중한 의견 감사합니다, 고객님. 요청주신 영화도 추후에는 제공해 드릴 수 있도록 노력하겠습니다. 나아가 고객님을 위한 다양한 콘텐츠들이 매주 새롭게 업로드 되고 있으니 자주 찾아와 주세요! 앞으로도 많은 관심 부탁드립니다.\n감사합니다.', 'modified': '2021-06-28T23:55:50Z'}",2021-06-06 09:52:45,5,미녀는 석류를 좋아햐
324,"로켓와우 회원으로 쿠팡 플레이까지 이용할수 있어서 너무 좋습니다
그런데 한국영화 재생시 중간 중간 외국어로 이야기할때 자막이 안떠서 그부분 추가해주시면 좋을것같습니다",자막 요청,False,"{'id': 20896446, 'body': '소중한 의견 감사합니다, 고객님. 요청주신 자막 기능도 추후 보완하여 보다 편안한 시청 환경을 제공드릴 수 있도록 노력하겠습니다. 앞으로도 더 큰 즐거움과 만족을 드릴 수 있도록 최선을 다하겠습니다!\n좋은 의견 남겨주셔서 감사드립니다.', 'modified': '2021-02-06T14:40:27Z'}",2021-02-01 12:38:28,5,boo자
325,다른 어플들은 대부분 하위버전도 지원해주는데 어느 순간부터 쿠팡플레이는 지원을 안하더라구요. 기술적인 부분 충분히 가능할텐데 지원해주셨으면 합니다.,ios 하위버전도 지원해주셨으면 합니다.,False,"{'id': 28549501, 'body': '안녕하세요 eppocrates 고객님, 쿠팡플레이입니다. 먼저, 이용에 불편을 드려 죄송합니다. 현재 쿠팡플레이는 안정적인 앱 경험을 위해 1.9.2 이후의 버전부터 iOS 버전 13 이상을 지원하고 있습니다. 사용 중이신 iOS 12 이하의 기기에서 최신 버전의 앱 사용이 어려우신 점에 대한 아쉬움에 충분히 공감하고 있으며, 다양한 기기들에서 최신 버전을 이용하실 수 있도록 노력하겠습니다. 그전까지는 지원되는 앱 버전으로 쿠팡플레이 이용을 권장 드립니다. 앞으로도 고객님의 불편 사항을 지속적으로 살펴 개선해가는 쿠팡플레이가 되겠습니다. 감사합니다 :)', 'modified': '2022-03-14T04:48:06Z'}",2022-03-11 03:05:17,5,eppocrates
326,"좋습니다. 하지만 한국드라마 이런부분들이 적네요
개선됬으면 좋겠고, 예능? 연애의참견같은 경우도 
시즌3밖에 없어서 좀 아쉽네요. 빠른 개선 부탁드릴게요
~~ㅎ",좋습니다,False,"{'id': 25431404, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 소중한 의견 남겨주셔서 감사합니다.\xa0\n요청주신 연애의 참견 추후 시리즈 등 또한 제공해 드릴 수 있도록 노력하겠습니다. 고객님께 보다 다양하고 재밌는 콘텐츠를 제공하기 위해 계속해서 준비 중에 있으니 앞으로도 많은 관심과 이용 부탁드립니다!\n감사합니다.', 'modified': '2021-10-01T06:08:19Z'}",2021-09-28 18:35:59,4,도건ㅅ칸
327,"쿠플 잘 보고 있는데, 보다가 궁금증이 생기더라구여.. 아시아쪽(중국과 일본을 주로 보자면) 컨텐츠 중에 중국 드라마는 쿠플 독점도 할만큼 엄청 많은데, 그에 비해서 일본 드라마는 너~무 없는 것 같아요. 중국 컨텐츠를 유독 많이 보유하는 이유가 있는 건지.. 쿠팡에 판매하는 것들 중에 실제로 중국에서 짭으로 판매하는 것들도 많던데,, 중국과 유독 친한 것 같습니다.. ㅎㅎㅎㅎ 조금 중립을 더 지켜주면 좋을 것 같기도 합니다..",중국 드라마는 엄청 많은데,False,"{'id': 29681217, 'body': '안녕하세요 제리의꿈 고객님, 쿠팡플레이입니다. 소중한 의견 남겨주셔서 감사합니다. 고객님의 의견은 추후 서비스 개선에 참고하여 보다 만족스러운 콘텐츠를 제공 드릴 수 있도록 노력하겠습니다. 쿠팡플레이에서 보고자 하시는 일본 콘텐츠를 쿠팡플레이 앱 내 [프로필] > [의견 보내기]로 남겨주시면 추후 더 많은 콘텐츠를 제공 드리기 위해 최선을 다하겠습니다. 아울러, 쿠팡플레이 앱 내 [공개 예정] 탭에서 공개 예정작들을 확인해 보실 수 있으며, 트위터와 인스타그램에서 @Coupangplay 를 팔로우하시거나 쿠팡플레이 앱에서 제공하는 알림 설정에 동의하시면 새로운 콘텐츠를 가장 빠르게 확인해 보실 수 있습니다. 더욱 높은 평점은 큰 힘이 됩니다 :) 감사합니다.', 'modified': '2022-05-11T08:25:41Z'}",2022-05-09 14:51:07,3,제리의꿈
328,"2900원이라는 다소 싼 가격에 여러 장르의 티비 프로그램을 볼 수 있다는 게 큰 장점이라고 생각해요
 아쉬운 게 한 가지 있다면 전 영상을 볼 때 항상 배속을 해서 보는데 여기엔 배속기능이 없다는 것입니다ㅠㅠ 배속 기능이 생기면 좋겠어요 !",배속기능 추가 부탁드려요,False,"{'id': 25289733, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다.\xa0\n쿠팡플레이 서비스를 이용해 주시고 따뜻한 관심 남겨 주셔서 감사합니다. 문의주신 배속 기능의 경우 준비 중에 있으며 빠른 시일 내에 제공해 드리도록 하겠습니다. 앞으로도 더 편리한 서비스와 다양한 콘텐츠를 제공드릴 수 있도록 더욱 노력하겠습니다. 감사합니다.', 'modified': '2021-09-24T04:17:29Z'}",2021-09-19 00:28:09,4,rlsjwnkeld
329,핸드폰 및 테블릿에서도 삼성스마트 티비에도 잘보고 있는데 가능하시면 에플tv에도 옙이 추가될수 있게 개발 부탁 드립니다,쿠팡플레이 잘보고 있습니다,False,,2022-07-10 03:40:15,5,말쥐
330,로그인시 포맷에러나 네트워크 정보 유실 오류 팝업 노출됩니다 확인 부탁드립니다,ios15.5에서 실행안되는것같습니다,False,"{'id': 29974759, 'body': '안녕하세요 시뷰엉 고객님, 쿠팡플레이입니다. 서비스 이용 중 불편을 드려 진심으로 죄송합니다. 지난 5월 22일 밤 회원 가입 및 로그인 시도가 폭증하면서 23:58 경 시스템 장애가 발생하였고, 이로 인해 5월 23일 00:53까지 약 55분 간 접속 장애가 발생하였습니다. 이 시간 동안 생중계 시청 및 콘텐츠 이용에 불편을 드린 점에 대해 깊이 사과드리며, 추후 같은 장애가 재발하지 않도록 원인 파악 및 개선을 진행하고자 합니다. 더욱 안정적인 시청 경험을 제공하기 위해 철저히 재점검하고 개선할 것을 약속드립니다. 감사합니다.', 'modified': '2022-05-26T05:13:17Z'}",2022-05-22 15:45:45,5,시뷰엉
331,아니면 하다못해 추천콘텐츠 안 뜨게 삭제 가능하게 해주세요(마스터 프로필). 현재 시청중인 콘텐츠만 삭제 가능하면 뭐합니까? 추천 목록이 계속 뜨는데. 가족끼리라도 서로 사생활이 있는데 사실상 이 2가지 기능이 없어서 혼자서밖에 못 씁니다 이 앱은,제에에에발 프로필 비번 걸 수 있게 해주세요,False,"{'id': 27220778, 'body': '안녕하세요 고객님, \n쿠팡플레이입니다. \n\n쿠팡플레이에 관심을 갖고 이용해주셔서 감사합니다. \n보내주신 소중한 의견은 담당부서에 전달하였고 보다 편안한 서비스를 제공해 드릴 수 있도록 노력하겠습니다.', 'modified': '2022-01-04T06:33:27Z'}",2022-01-01 10:56:16,3,ㅁㄹㅇㅎㅌ
332,와이프와 쿠팡 회원을 각자가입해도 부담이 없고 각자 쿠팡 플레이봅니다. 그런데 오늘 애플TV를 구입했는데 아직 애플TV 용 앱이 없다죠? 어서 개발해주세요. 이제 한국도 애플TV가 대세가 될거에요.,쿠팡 최고에요.,False,"{'id': 27817715, 'body': '안녕하세요 고객님, 쿠팡플레이를 이용해주셔서 진심으로 감사드립니다! 애플TV 앱 이용이 불가하여 많이 불편함을 겪으셨을 것 같습니다. 말씀주신 사항은 내부에 전달드렸으며, 앞으로 더욱 편리한 시청을 위해 노력하는 쿠팡플레이가 되겠습니다! 감사합니다.', 'modified': '2022-02-03T02:57:50Z'}",2022-01-28 15:20:27,5,가필드12345
333,"다른분들도 말씀하시는 부분이네요
잘쓰고있는데 시리즈 같은 경우는 이어서 보는 경우가 많은데 자막늘 매번 다시 눌러서 설정해야되요
너무 귀찮고 은근히 짜증나요
수정좀 부탁드립니다",자막좀고쳐줘요,False,"{'id': 27291353, 'body': '안녕하세요, 고객님. 쿠팡플레이입니다.  먼저, 이용에 불편을 드려 정말 죄송합니다. 현재 이어보기 진행 오류로 인해 고객님께서 불편함을 느끼셨을 것 같습니다. 이어보기 오류가 발생할 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드리며 계속해서 오류가 반복되는 경우에는 playhelp@coupang.com 혹은 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다. 감사합니다.', 'modified': '2022-01-07T05:51:08Z'}",2022-01-04 23:17:19,4,Jyongjyong
334,"만족하며 사용중입니다!
다만 언제부터인가 아이패드 키보드에서 영상 재생/정지 를 제외한 구간이동과 볼륨키가 작동이 안되네요 ㅠㅠ 개선 부탁드려요",나날이 발전하는 쿠팡플레이,False,"{'id': 26930109, 'body': '안녕하세요, 쿠팡플레이 입니다. 소중한 의견 감사합니다.\xa0\n고객님의 편안한 시청 환경을 위해 아이패드 내 키보드 활용 기능도 추후에는 제공 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 더 편리하고 즐거운 서비스를 제공해 드리도록 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-12-20T04:53:08Z'}",2021-12-18 09:27:13,4,유루지
335,제가 어릴 때 재밌게 보던 애니메이션인데 아무리 찾아도 안나와서 슬퍼요ㅠㅠ추억팔이 하고 싶습더…올려주시면 좋겠어용,소피아 프린세스 보고 싶어요,False,"{'id': 25786511, 'body': ""안녕하세요, 고객님. 쿠팡플레이 입니다. 소중한 의견 남겨주셔서 감사합니다.\xa0\n요청주신 '소피아 프린세스' 도 추후에는 제공해 드릴 수 있도록 노력하겠습니다. 고객님께 보다 다양하고 재밌는 콘텐츠를 제공하기 위해 계속해서 준비 중에 있으니 앞으로도 많은 관심과 이용 부탁드립니다!\n감사합니다."", 'modified': '2021-10-20T07:51:29Z'}",2021-10-18 15:35:54,5,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅎ̆̈
336,"1. 미드의 경우 자막을 보기 위해 매 화마다 한국어 자막을 설정해야 자막이 나옴
2. 타사의 앱과는 다르게 밝기 조절, 소리 조절, 앞으로 가기, 뒤로 가기 등을 스크롤이나 탭으로 조정할 수 없음 제어센터를 열거나 화면을 한번 터치 후 앞으로 가기 버튼을 눌러야 하기 때문에 영상 시청에 방해가 되는 경우가 매우 많음

기왕 시작한거 제대로 만들어야 하는데 개발자가 타사의 vod앱을 단 한번도 안써본건지 너무 불편한게 많음 개발자는 넷플릭스 왓챠 티빙 아마존 프라임 등의 앱을 써보고 오시길",최적화 및 편의 기능 부족,False,"{'id': 21368969, 'body': '소중한 의견 감사합니다, 고객님. 문의주신 스크롤을 통한 밝기, 볼륨 조절은 업데이트 예정에 있습니다. 나아가 말씀주신 자막 설정 기능도 유관부서에 전달하여 빠른 시일 내에 개선해 나가겠습니다. 앞으로도 쿠팡플레이에 많은 관심 부탁드립니다.\n감사합니다.', 'modified': '2021-03-01T13:05:40Z'}",2021-02-25 14:05:23,2,B.Lahm
337,저렴한 가격에 쿠팡플레이 잘즐기고 있습니다. 며칠전부터 아이폰으로 볼때 자막이 작아서 안보입니다. 오류 수정부탁드립니다.,자막수정바랍니다,False,"{'id': 26204744, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. \n먼저, 이용에 불편을 드려 정말 죄송합니다. 현재 해당 오류는 수정하여 배포하였습니다. 앱 업데이트를 부탁드립니다. 자막이 지속적으로 작게 보이는 경우 playhelp@coupang.com 혹은 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다.\n감사합니다.', 'modified': '2021-11-11T04:11:07Z'}",2021-11-09 11:01:27,5,성냥19
338,컨텐츠야 뭐 계속 유입될 예정이고 좋습니다만 장르 문단이 엉성하고 직관적이지 못해서 장르로 찾아 보기가 좀 힘듬니다.. 열심히 일해주세요. 잘 이용하고 있습니다~ ^_^,다좋으나…,False,"{'id': 23505597, 'body': '소중한 의견 감사합니다. 고객님께 보다 편안하고 즐거운 서비스를 제공해 드리기 위해 계속해서 준비 중에 있습니다. 고객님의 니즈가 최대한 반영 될 수 있도록 유관부서에 주신 의견 전달 하도록 하겠습니다!\n감사합니다.', 'modified': '2021-06-21T16:33:16Z'}",2021-06-05 01:34:01,5,별명을뭘로해야돵
339,와우 멤버십에 이런 혜택까지 주는거니 엄청납니다. 훌륭해요. 화질이나 재생도 좋은 편이에요. 아쉬움이 있는건 속도조절이 안된다는 점이랄까요? 그 점 빼면 만족하면서 사용하고 있습니다!,좋습니다.,False,"{'id': 23109901, 'body': '소중한 의견 감사합니다, 고객님. 문의주신 배속 기능은 준비 중에 있으며, 빠른 시일 내에 제공해 드릴 수 있도록 노력하겠습니다! 앞으로도 고객님의 편안한 시청 환경을 위해 꾸준히 개선해 나가겠습니다.\n감사합니다.', 'modified': '2021-05-31T15:31:29Z'}",2021-05-28 09:19:04,5,앨범땜에 스트레스 받은 사람
340,쿠팡사용해서 와우 회원인데 ott도 추가로 볼수 있어서 좋아요! 크롬 캐스트에서 앱 지원은 안되서 아직 넷플릭스나 디즈니 플러스를 더 중점적으로 보게 되긴 하는데 그래도 나름 좋은거 같아요! 크롬캐스트에서도 앱 설치 가능하면 더 자주 사용할것 같아요!,와우 회원 혜택으로 만족해요!,False,"{'id': 27028589, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 쿠팡플레이 이용과 따뜻한 리뷰 남겨주셔서 감사합니다. 고객님께서 쿠팡플레이를 잘 이용해 주시고 계신 것 같아 굉장히 기쁩니다! 현재 쿠팡플레이는 스마트 앱 TV 지원, 또한 크롬캐스트를 지원하고 있습니다. 앞으로도 많은 관심 부탁드립니다! \n감사합니다.', 'modified': '2021-12-24T04:34:17Z'}",2021-12-19 11:02:12,3,ClaucA08
341,"2900원 로켓배송에 많은 영화를 볼수 있어서 좋아요 다만 
1 ) 노트북으로는 언제 볼수 있나요??
2 )  탭으로 볼때  화면 회전이 안되서 세워서 볼수가 없어 불편합니다  

언제쯤 개선이 될까요?",좋아요,False,"{'id': 21783937, 'body': '소중한 의견 감사합니다, 고객님. 문의주신 화면 전환 기능은 준비 중에 있습니다! 나아가 PC용 쿠팡플레이도 추후에는 제공해 드릴 수 있도록 노력하겠습니다. 앞으로도 많은 관심 부탁드립니다.\n감사합니다.', 'modified': '2021-03-22T02:08:38Z'}",2021-03-15 15:04:03,5,개선되면찐이다
